No   IGT            Start RTA      End RTA        Length     Retime?    Reason / Notice
164  1:08:01.602    3:22:58.033    3:22:58.752    0.719      0.719      Paused by player, Unpause by player
165  1:08:02.052    3:22:59.165    3:22:59.873    0.708      0.708      Paused by player, Unpause by player
166  1:08:02.602    3:23:00.377    3:23:00.862    0.485      0.485      Paused by player, Unpause by player
167  1:08:03.552    3:23:01.783    3:23:02.089    0.306      0.306      Paused by player, Unpause by player
168  1:08:04.002    3:23:02.504    3:23:03.704    1.200      1.200      Paused by player, Unpause by player
169  1:11:12.552    3:26:12.224    3:29:20.629    188.405    188.405    Paused by player, Unpause by player
170  1:11:18.402    3:29:26.499    3:29:29.873    3.374      3.374      Paused by player, Unpause by player
0    1:12:21.202    3:30:32.684    3:31:59.565    86.881                Paused by player, Unpause by changed look direction
1    1:12:25.966    3:32:04.315    3:32:34.944    30.629     30.629     Paused by player, Unpause by player
2    1:14:17.466    3:34:26.477    3:34:52.920    26.443     26.443     Paused by player, Unpause by player
3    1:14:41.866    3:35:17.278    3:35:19.200    1.922      1.922      Paused by player, Unpause by player
4    1:14:45.716    3:35:23.072    3:35:24.897    1.825      1.825      Paused by player, Unpause by player
5    1:16:22.116    3:37:01.283    3:37:03.194    1.911      1.911      Paused by player, Unpause by player
6    1:17:22.916    3:38:04.021    3:38:05.760    1.739      1.739      Paused by player, Unpause by player
7    1:18:16.266    3:38:59.100    3:39:38.801    39.701     39.701     Paused by player, Unpause by player
8    1:21:29.766    3:42:52.280    3:44:02.783    70.503     70.503     Paused by player, Unpause by player
9    1:22:03.716    3:44:36.734    3:44:36.858    0.124      0.124      Paused by player, Unpause by player
10   1:22:03.916    3:44:37.071    3:44:37.340    0.269      0.269      Paused by player, Unpause by player
11   1:23:03.316    3:45:36.718    3:45:41.272    4.554      4.554      Paused by player, Unpause by player
12   1:24:01.866    3:46:39.791    3:46:41.521    1.730      1.730      Paused by player, Unpause by player
13   1:37:28.116    4:00:07.776    4:00:09.528    1.752      1.752      Paused by player, Unpause by player
14   1:37:28.666    4:00:10.067    4:00:22.703    12.636     12.636     Paused by player, Unpause by player
15   1:40:39.116    4:03:33.175    4:04:12.733    39.558     39.558     Paused by player, Unpause by player
16   1:40:42.566    4:04:16.189    4:04:30.968    14.779     14.779     Paused by player, Unpause by player
17   1:41:17.916    4:05:06.339    4:05:09.303    2.964      2.964      Paused by player, Unpause by player
18   1:43:43.816    4:07:35.189    4:07:40.660    5.471      5.471      Paused by player, Unpause by player
19   1:44:06.416    4:08:03.230    4:08:20.293    17.063     17.063     Paused by player, Unpause by player
20   1:44:08.566    4:08:22.448    4:09:09.846    47.398     47.398     Paused by player, Unpause by player
21   1:44:13.516    4:09:14.802    4:09:29.352    14.550     14.550     Paused by player, Unpause by player
22   1:44:14.266    4:09:30.107    4:09:38.737    8.630      8.630      Paused by player, Unpause by player
23   1:44:15.966    4:09:40.407    4:09:44.042    3.635      3.635      Paused by player, Unpause by player
24   1:44:21.516    4:09:49.591    4:09:59.127    9.536      9.536      Paused by player, Unpause by player
25   1:44:27.866    4:10:05.476    4:10:09.869    4.393      4.393      Paused by player, Unpause by player
0    1:44:39.616    4:10:21.616    4:15:15.689    294.073               Paused by player, Unpause by rendered
1    1:46:38.014    4:17:14.127    4:17:16.012    1.885      1.885      Paused by player, Unpause by player
2    1:53:13.914    4:23:51.910    4:23:58.702    6.792      6.792      Paused by player, Unpause by player
3    1:54:35.314    4:25:20.055    4:25:25.527    5.472      5.472      Paused by player, Unpause by player
4    1:54:39.964    4:25:30.160    4:25:36.032    5.872      5.872      Paused by player, Unpause by player
5    1:54:45.314    4:25:41.343    4:25:44.079    2.736      2.736      Paused by player, Unpause by player
6    1:57:01.864    4:28:00.607    4:28:06.099    5.492      5.492      Paused by player, Unpause by player
7    1:57:11.964    4:28:16.177    4:28:19.984    3.807      3.807      Paused by player, Unpause by player
8    1:57:14.414    4:28:22.402    4:28:27.948    5.546      5.546      Paused by player, Unpause by player
9    1:57:26.914    4:28:40.427    4:28:55.517    15.090     15.090     Paused by player, Unpause by player
10   1:58:44.114    4:30:12.700    4:30:16.564    3.864      3.864      Paused by player, Unpause by player
11   1:58:53.964    4:30:26.428    4:31:31.717    65.289     65.289     Paused by player, Unpause by player
12   1:59:00.064    4:31:37.795    4:31:45.140    7.345      7.345      Paused by player, Unpause by player
13   1:59:29.764    4:32:14.867    4:32:25.241    10.374     10.374     Paused by player, Unpause by player
14   2:00:01.414    4:32:56.887    4:33:19.238    22.351     22.351     Paused by player, Unpause by player
15   2:01:17.414    4:34:35.208    4:34:44.693    9.485      9.485      Paused by player, Unpause by player
16   2:02:10.814    4:35:38.083    4:36:12.304    34.221     34.221     Paused by player, Unpause by player
17   2:02:47.964    4:36:49.409    4:36:55.460    6.051      6.051      Paused by player, Unpause by player
0    2:04:49.414    4:38:56.909    4:42:06.348    189.439               Paused by player, Unpause by changed look direction
0    2:04:57.966    4:42:14.859    4:42:16.912    2.053                 Paused by player, Unpause by rendered
1    2:08:41.760    4:46:00.684    4:46:11.777    11.093     11.093     Paused by player, Unpause by player
2    2:08:43.210    4:46:13.194    4:46:18.685    5.491      5.491      Paused by player, Unpause by player
3    2:08:44.560    4:46:20.008    4:46:34.862    14.854     14.854     Paused by player, Unpause by player
0    2:09:11.760    4:47:02.033    4:47:16.398    14.365                Paused by player, Unpause by rendered
1    2:12:06.533    4:50:11.166    4:50:46.803    35.637     35.637     Paused by player, Unpause by player
2    2:12:10.533    4:50:50.767    4:50:59.355    8.588      8.588      Paused by player, Unpause by player
3    2:12:16.933    4:51:05.732    4:51:22.375    16.643     16.643     Paused by player, Unpause by player
4    2:12:28.033    4:51:33.476    4:52:01.614    28.138     28.138     Paused by player, Unpause by player
5    2:12:34.333    4:52:07.934    4:52:37.801    29.867     29.867     Paused by player, Unpause by player
6    2:12:38.933    4:52:42.382    4:53:02.014    19.632     19.632     Paused by player, Unpause by player
7    2:12:41.483    4:53:04.602    4:53:05.875    1.273      1.273      Paused by player, Unpause by player
8    2:13:04.583    4:53:28.951    4:53:29.520    0.569      0.569      Paused by player, Unpause by player
9    2:18:15.583    4:58:40.480    4:58:43.390    2.910      2.910      Paused by player, Unpause by player
10   2:18:25.733    4:58:53.535    5:00:01.234    67.699     67.699     Paused by player, Unpause by player
11   2:18:31.233    5:00:06.733    5:00:36.574    29.841     29.841     Paused by player, Unpause by player
12   2:19:36.633    5:01:41.934    5:01:42.996    1.062      1.062      Paused by player, Unpause by player
13   2:19:36.983    5:01:43.339    5:01:46.890    3.551      3.551      Paused by player, Unpause by player
14   2:19:53.433    5:02:03.333    5:02:12.360    9.027      9.027      Paused by player, Unpause by player
15   2:20:48.733    5:03:07.626    5:03:42.913    35.287     35.287     Paused by player, Unpause by player
16   2:20:52.733    5:03:46.888    5:04:03.132    16.244     16.244     Paused by player, Unpause by player
17   2:20:55.633    5:04:06.017    5:04:08.336    2.319      2.319      Paused by player, Unpause by player
18   2:20:55.683    5:04:08.382    5:04:08.789    0.407      0.407      Paused by player, Unpause by player
19   2:20:57.833    5:04:10.939    5:04:44.951    34.012     34.012     Paused by player, Unpause by player
20   2:20:58.833    5:04:45.941    5:04:58.932    12.991     12.991     Paused by player, Unpause by player
21   2:20:59.583    5:04:59.678    5:05:39.669    39.991     39.991     Paused by player, Unpause by player
22   2:21:04.483    5:05:44.527    5:05:51.619    7.092      7.092      Paused by player, Unpause by player
23   2:21:07.733    5:05:54.827    5:06:17.050    22.223     22.223     Paused by player, Unpause by player
24   2:23:31.183    5:08:40.488    5:08:50.198    9.710      9.710      Paused by player, Unpause by player
25   2:23:31.983    5:08:50.974    5:08:56.922    5.948      5.948      Paused by player, Unpause by player
26   2:23:32.783    5:08:57.696    5:09:02.901    5.205      5.205      Paused by player, Unpause by player
27   2:24:36.733    5:10:06.817    5:10:07.638    0.821      0.821      Paused by player, Unpause by player
28   2:24:39.233    5:10:10.131    5:10:13.389    3.258      3.258      Paused by player, Unpause by player
29   2:24:39.783    5:10:13.926    5:10:26.690    12.764     12.764     Paused by player, Unpause by player
30   2:24:40.333    5:10:27.210    5:10:29.246    2.036      2.036      Paused by player, Unpause by player
31   2:24:40.733    5:10:29.630    5:10:30.863    1.233      1.233      Paused by player, Unpause by player
32   2:24:41.083    5:10:31.165    5:10:40.626    9.461      9.461      Paused by player, Unpause by player
33   2:24:41.583    5:10:41.121    5:10:46.570    5.449      5.449      Paused by player, Unpause by player
34   2:24:42.733    5:10:47.712    5:10:51.377    3.665      3.665      Paused by player, Unpause by player
35   2:24:44.283    5:10:52.910    5:10:54.362    1.452      1.452      Paused by player, Unpause by player
36   2:24:44.633    5:10:54.685    5:10:55.577    0.892      0.892      Paused by player, Unpause by player
37   2:24:44.933    5:10:55.855    5:11:01.725    5.870      5.870      Paused by player, Unpause by player
38   2:24:45.933    5:11:02.684    5:11:06.678    3.994      3.994      Paused by player, Unpause by player
39   2:25:04.383    5:11:25.095    5:11:38.051    12.956     12.956     Paused by player, Unpause by player
40   2:25:05.633    5:11:39.257    5:11:41.873    2.616      2.616      Paused by player, Unpause by player
41   2:25:25.383    5:12:01.612    5:12:06.132    4.520      4.520      Paused by player, Unpause by player
42   2:25:25.783    5:12:06.503    5:12:23.576    17.073     17.073     Paused by player, Unpause by player
43   2:25:26.133    5:12:23.922    5:12:24.485    0.563      0.563      Paused by player, Unpause by player
44   2:25:26.483    5:12:24.822    5:12:25.283    0.461      0.461      Paused by player, Unpause by player
45   2:25:47.283    5:12:46.055    5:12:48.755    2.700      2.700      Paused by player, Unpause by player
46   2:25:47.633    5:12:49.078    5:12:49.689    0.611      0.611      Paused by player, Unpause by player
47   2:25:48.683    5:12:50.696    5:12:51.260    0.564      0.564      Paused by player, Unpause by player
48   2:25:48.883    5:12:51.448    5:12:51.957    0.509      0.509      Paused by player, Unpause by player
49   2:25:49.133    5:12:52.188    5:12:52.854    0.666      0.666      Paused by player, Unpause by player
50   2:25:49.533    5:12:53.220    5:12:53.829    0.609      0.609      Paused by player, Unpause by player
51   2:25:49.933    5:12:54.181    5:12:55.005    0.824      0.824      Paused by player, Unpause by player
52   2:26:00.783    5:13:05.833    5:13:07.199    1.366      1.366      Paused by player, Unpause by player
53   2:26:01.133    5:13:07.512    5:13:08.063    0.551      0.551      Paused by player, Unpause by player
54   2:26:01.483    5:13:08.375    5:13:27.829    19.454     19.454     Paused by player, Unpause by player
55   2:26:01.933    5:13:28.239    5:13:33.898    5.659      5.659      Paused by player, Unpause by player
56   2:26:02.333    5:13:34.299    5:13:38.437    4.138      4.138      Paused by player, Unpause by player
57   2:26:02.883    5:13:38.945    5:13:44.818    5.873      5.873      Paused by player, Unpause by player
58   2:26:03.383    5:13:45.306    5:13:48.446    3.140      3.140      Paused by player, Unpause by player
59   2:26:03.783    5:13:48.847    5:13:51.493    2.646      2.646      Paused by player, Unpause by player
60   2:26:04.283    5:13:51.942    5:13:53.062    1.120      1.120      Paused by player, Unpause by player
61   2:26:04.733    5:13:53.495    5:13:55.286    1.791      1.791      Paused by player, Unpause by player
62   2:26:05.083    5:13:55.630    5:13:57.072    1.442      1.442      Paused by player, Unpause by player
63   2:26:05.333    5:13:57.323    5:13:57.592    0.269      0.269      Paused by player, Unpause by player
64   2:26:05.583    5:13:57.818    5:13:59.912    2.094      2.094      Paused by player, Unpause by player
65   2:26:06.033    5:14:00.342    5:14:01.903    1.561      1.561      Paused by player, Unpause by player
66   2:26:06.283    5:14:02.125    5:14:03.464    1.339      1.339      Paused by player, Unpause by player
67   2:26:06.683    5:14:03.846    5:14:04.162    0.316      0.316      Paused by player, Unpause by player
68   2:26:06.983    5:14:04.424    5:14:04.665    0.241      0.241      Paused by player, Unpause by player
69   2:26:07.283    5:14:04.935    5:14:05.170    0.235      0.235      Paused by player, Unpause by player
70   2:26:07.533    5:14:05.407    5:14:05.636    0.229      0.229      Paused by player, Unpause by player
71   2:26:08.283    5:14:06.340    5:14:06.610    0.270      0.270      Paused by player, Unpause by player
72   2:26:08.533    5:14:06.842    5:14:07.844    1.002      1.002      Paused by player, Unpause by player
73   2:26:08.833    5:14:08.124    5:14:10.711    2.587      2.587      Paused by player, Unpause by player
74   2:26:09.333    5:14:11.208    5:14:12.644    1.436      1.436      Paused by player, Unpause by player
75   2:26:09.933    5:14:13.203    5:14:14.371    1.168      1.168      Paused by player, Unpause by player
76   2:26:10.533    5:14:14.958    5:14:15.959    1.001      1.001      Paused by player, Unpause by player
77   2:26:11.683    5:14:17.097    5:14:22.369    5.272      5.272      Paused by player, Unpause by player
78   2:26:14.883    5:14:25.529    5:14:26.423    0.894      0.894      Paused by player, Unpause by player
79   2:26:17.983    5:14:29.488    5:14:31.681    2.193      2.193      Paused by player, Unpause by player
80   2:26:18.183    5:14:31.880    5:15:26.785    54.905     54.905     Paused by player, Unpause by player
81   2:26:18.583    5:15:27.154    5:15:29.419    2.265      2.265      Paused by player, Unpause by player
82   2:26:20.083    5:15:30.870    5:15:32.476    1.606      1.606      Paused by player, Unpause by player
83   2:26:21.133    5:15:33.523    5:15:35.564    2.041      2.041      Paused by player, Unpause by player
84   2:26:21.533    5:15:35.920    5:15:36.589    0.669      0.669      Paused by player, Unpause by player
85   2:26:53.283    5:16:08.322    5:16:16.359    8.037      8.037      Paused by player, Unpause by player
86   2:26:53.683    5:16:16.758    5:16:17.222    0.464      0.464      Paused by player, Unpause by player
87   2:26:54.083    5:16:17.604    5:16:19.733    2.129      2.129      Paused by player, Unpause by player
88   2:26:54.383    5:16:19.991    5:16:20.380    0.389      0.389      Paused by player, Unpause by player
89   2:26:58.183    5:16:24.148    5:16:27.619    3.471      3.471      Paused by player, Unpause by player
90   2:27:13.383    5:16:42.813    5:16:44.148    1.335      1.335      Paused by player, Unpause by player
91   2:27:14.083    5:16:44.803    5:16:45.697    0.894      0.894      Paused by player, Unpause by player
92   2:27:14.633    5:16:46.206    5:16:51.838    5.632      5.632      Paused by player, Unpause by player
93   2:27:59.033    5:17:36.216    5:18:15.512    39.296     39.296     Paused by player, Unpause by player
94   2:28:16.183    5:18:32.676    5:18:33.116    0.440      0.440      Paused by player, Unpause by player
95   2:28:20.633    5:18:37.555    5:18:38.717    1.162      1.162      Paused by player, Unpause by player
96   2:28:20.983    5:18:39.071    5:19:12.300    33.229     33.229     Paused by player, Unpause by player
97   2:28:57.833    5:19:49.181    5:19:56.034    6.853      6.853      Paused by player, Unpause by player
98   2:29:03.183    5:20:01.383    5:20:51.316    49.933     49.933     Paused by player, Unpause by player
99   2:29:56.783    5:21:44.881    5:21:54.659    9.778      9.778      Paused by player, Unpause by player
100  2:30:20.483    5:22:18.342    5:22:22.898    4.556      4.556      Paused by player, Unpause by player
101  2:30:45.433    5:22:47.824    5:23:01.390    13.566     13.566     Paused by player, Unpause by player
102  2:31:51.383    5:24:07.295    5:24:07.624    0.329      0.329      Paused by player, Unpause by player
103  2:32:24.233    5:24:40.450    5:24:49.013    8.563      8.563      Paused by player, Unpause by player
104  2:32:36.283    5:25:01.040    5:25:16.958    15.918     15.918     Paused by player, Unpause by player
105  2:32:39.883    5:25:20.554    5:25:23.384    2.830      2.830      Paused by player, Unpause by player
106  2:32:40.283    5:25:23.746    5:25:32.070    8.324      8.324      Paused by player, Unpause by player
107  2:32:40.683    5:25:32.459    5:25:46.523    14.064     14.064     Paused by player, Unpause by player
108  2:32:56.333    5:26:02.145    5:26:15.563    13.418     13.418     Paused by player, Unpause by player
109  2:33:00.433    5:26:19.616    5:26:41.594    21.978     21.978     Paused by player, Unpause by player
110  2:33:01.033    5:26:42.167    5:26:49.050    6.883      6.883      Paused by player, Unpause by player
111  2:33:01.783    5:26:49.791    5:26:50.970    1.179      1.179      Paused by player, Unpause by player
112  2:33:02.183    5:26:51.328    5:26:52.247    0.919      0.919      Paused by player, Unpause by player
113  2:33:29.933    5:27:20.024    5:27:26.676    6.652      6.652      Paused by player, Unpause by player
114  2:33:51.183    5:27:47.917    5:28:03.295    15.378     15.378     Paused by player, Unpause by player
115  2:34:06.933    5:28:19.003    5:28:28.665    9.662      9.662      Paused by player, Unpause by player
116  2:34:12.083    5:28:33.812    5:28:38.393    4.581      4.581      Paused by player, Unpause by player
117  2:34:13.083    5:28:39.363    5:28:44.531    5.168      5.168      Paused by player, Unpause by player
118  2:34:13.533    5:28:44.977    5:28:48.782    3.805      3.805      Paused by player, Unpause by player
119  2:34:45.983    5:29:21.216    5:29:21.769    0.553      0.553      Paused by player, Unpause by player
120  2:34:46.483    5:29:22.249    5:29:25.654    3.405      3.405      Paused by player, Unpause by player
121  2:34:47.383    5:29:26.528    5:29:27.130    0.602      0.602      Paused by player, Unpause by player
122  2:34:47.733    5:29:27.449    5:29:31.714    4.265      4.265      Paused by player, Unpause by player
123  2:36:19.133    5:31:03.140    5:31:15.073    11.933     11.933     Paused by player, Unpause by player
124  2:37:29.483    5:32:25.429    5:32:44.193    18.764     18.764     Paused by player, Unpause by player
125  2:39:44.183    5:34:58.876    5:35:02.613    3.737      3.737      Paused by player, Unpause by player
126  2:41:44.333    5:37:02.772    5:37:13.753    10.981     10.981     Paused by player, Unpause by player
127  2:42:54.033    5:38:23.444    5:38:24.948    1.504      1.504      Paused by player, Unpause by player
128  2:42:54.383    5:38:25.281    5:38:26.653    1.372      1.372      Paused by player, Unpause by player
129  2:42:54.983    5:38:27.213    5:38:27.403    0.190      0.190      Paused by player, Unpause by player
130  2:42:55.683    5:38:28.065    5:38:28.241    0.176      0.176      Paused by player, Unpause by player
131  2:42:56.283    5:38:28.828    5:38:29.245    0.417      0.417      Paused by player, Unpause by player
132  2:42:56.933    5:38:29.866    5:38:32.011    2.145      2.145      Paused by player, Unpause by player
133  2:42:57.483    5:38:32.533    5:38:34.710    2.177      2.177      Paused by player, Unpause by player
134  2:42:58.183    5:38:35.405    5:38:36.383    0.978      0.978      Paused by player, Unpause by player
135  2:42:58.933    5:38:37.095    5:38:38.970    1.875      1.875      Paused by player, Unpause by player
136  2:43:13.633    5:38:53.660    5:39:12.056    18.396     18.396     Paused by player, Unpause by player
137  2:43:34.533    5:39:32.946    5:39:38.151    5.205      5.205      Paused by player, Unpause by player
138  2:44:08.983    5:40:12.591    5:40:13.171    0.580      0.580      Paused by player, Unpause by player
139  2:44:09.433    5:40:13.576    5:40:15.364    1.788      1.788      Paused by player, Unpause by player
140  2:44:09.983    5:40:15.881    5:40:23.038    7.157      7.157      Paused by player, Unpause by player
141  2:44:10.733    5:40:23.743    5:40:24.765    1.022      1.022      Paused by player, Unpause by player
142  2:44:11.183    5:40:25.198    5:40:27.127    1.929      1.929      Paused by player, Unpause by player
143  2:44:11.683    5:40:27.630    5:40:33.117    5.487      5.487      Paused by player, Unpause by player
144  2:44:13.233    5:40:34.634    5:40:35.743    1.109      1.109      Paused by player, Unpause by player
145  2:44:13.683    5:40:36.198    5:40:38.303    2.105      2.105      Paused by player, Unpause by player
146  2:44:14.233    5:40:38.846    5:40:40.543    1.697      1.697      Paused by player, Unpause by player
147  2:44:15.683    5:40:41.988    5:40:43.738    1.750      1.750      Paused by player, Unpause by player
148  2:44:16.683    5:40:44.738    5:40:45.254    0.516      0.516      Paused by player, Unpause by player
149  2:44:17.183    5:40:45.731    5:40:46.114    0.383      0.383      Paused by player, Unpause by player
150  2:44:18.483    5:40:47.409    5:40:48.755    1.346      1.346      Paused by player, Unpause by player
151  2:44:19.733    5:40:50.001    5:40:53.475    3.474      3.474      Paused by player, Unpause by player
152  2:44:20.233    5:40:53.945    5:40:59.497    5.552      5.552      Paused by player, Unpause by player
153  2:45:02.583    5:41:41.815    5:41:58.005    16.190     16.190     Paused by player, Unpause by player
154  2:45:13.333    5:42:08.769    5:42:09.328    0.559      0.559      Paused by player, Unpause by player
155  2:45:13.683    5:42:09.652    5:42:10.408    0.756                 Paused by player, Unpause by player / changed option
156  2:45:37.183    5:42:33.874    5:42:40.611    6.737      6.737      Paused by player, Unpause by player
157  2:45:41.533    5:42:44.940    5:42:45.247    0.307      0.307      Paused by player, Unpause by player
158  2:46:09.883    5:43:13.567    5:43:17.345    3.778      3.778      Paused by player, Unpause by player
159  2:46:39.783    5:43:47.236    5:44:08.199    20.963     20.963     Paused by player, Unpause by player
160  2:46:45.383    5:44:13.775    5:44:15.271    1.496      1.496      Paused by player, Unpause by player
161  2:46:51.333    5:44:21.198    5:44:25.053    3.855      3.855      Paused by player, Unpause by player
162  2:46:51.733    5:44:25.421    5:44:30.739    5.318      5.318      Paused by player, Unpause by player
163  2:46:52.183    5:44:31.190    5:44:31.720    0.530      0.530      Paused by player, Unpause by player
164  2:46:52.933    5:44:32.436    5:44:32.632    0.196      0.196      Paused by player, Unpause by player
165  2:46:53.483    5:44:33.150    5:44:33.362    0.212      0.212      Paused by player, Unpause by player
166  2:46:53.983    5:44:33.861    5:44:34.075    0.214      0.214      Paused by player, Unpause by player
167  2:46:54.483    5:44:34.563    5:44:35.789    1.226      1.226      Paused by player, Unpause by player
168  2:46:55.083    5:44:36.352    5:44:36.614    0.262      0.262      Paused by player, Unpause by player
169  2:46:55.733    5:44:37.258    5:44:39.364    2.106      2.106      Paused by player, Unpause by player
170  2:46:56.133    5:44:39.754    5:44:41.806    2.052      2.052      Paused by player, Unpause by player
171  2:47:05.933    5:44:51.587    5:44:54.730    3.143      3.143      Paused by player, Unpause by player
172  2:47:33.283    5:45:22.101    5:45:23.062    0.961      0.961      Paused by player, Unpause by player
173  2:47:39.783    5:45:29.536    5:45:41.152    11.616     11.616     Paused by player, Unpause by player
174  2:47:41.033    5:45:42.357    5:45:43.215    0.858      0.858      Paused by player, Unpause by player
175  2:49:49.233    5:47:51.425    5:49:02.256    70.831     70.831     Paused by player, Unpause by player
176  2:50:14.433    5:49:27.420    5:49:35.870    8.450      8.450      Paused by player, Unpause by player
177  2:50:15.583    5:49:36.982    5:49:45.587    8.605      8.605      Paused by player, Unpause by player
178  2:50:16.633    5:49:46.599    5:49:48.482    1.883      1.883      Paused by player, Unpause by player
179  2:51:22.983    5:50:54.804    5:51:04.615    9.811      9.811      Paused by player, Unpause by player
180  2:52:05.033    5:51:46.627    5:51:56.375    9.748      9.748      Paused by player, Unpause by player
181  2:52:34.133    5:52:25.432    5:52:34.129    8.697      8.697      Paused by player, Unpause by player
182  2:52:55.183    5:52:55.149    5:52:57.211    2.062      2.062      Paused by player, Unpause by player
183  2:53:00.333    5:53:02.359    5:53:16.648    14.289     14.289     Paused by player, Unpause by player
184  2:53:10.933    5:53:27.207    5:53:31.574    4.367      4.367      Paused by player, Unpause by player
185  2:53:17.433    5:53:38.065    5:53:43.735    5.670      5.670      Paused by player, Unpause by player
186  2:53:27.283    5:53:53.552    5:53:56.614    3.062      3.062      Paused by player, Unpause by player
0    2:56:23.433    5:56:52.772    5:56:55.577    2.805                 Paused by player, Unpause by rendered
1    2:57:16.830    5:57:48.963    5:57:52.357    3.394      3.394      Paused by player, Unpause by player
2    2:57:24.880    5:58:00.386    5:58:05.510    5.124      5.124      Paused by player, Unpause by player
3    2:57:36.980    5:58:17.611    5:58:23.985    6.374      6.374      Paused by player, Unpause by player
4    2:58:11.430    5:58:58.411    5:59:00.837    2.426      2.426      Paused by player, Unpause by player
5    2:58:12.180    5:59:01.583    5:59:03.126    1.543      1.543      Paused by player, Unpause by player
6    2:58:12.680    5:59:03.628    5:59:04.929    1.301      1.301      Paused by player, Unpause by player
7    2:58:13.280    5:59:05.526    5:59:06.758    1.232      1.232      Paused by player, Unpause by player
8    2:58:43.780    5:59:37.225    5:59:37.561    0.336      0.336      Paused by player, Unpause by player
9    2:58:44.230    5:59:37.990    5:59:57.198    19.208     19.208     Paused by player, Unpause by player
10   2:58:57.080    6:00:10.018    6:00:14.380    4.362      4.362      Paused by player, Unpause by player
11   2:58:59.080    6:00:16.349    6:00:16.705    0.356      0.356      Paused by player, Unpause by player
12   2:58:59.380    6:00:16.966    6:00:17.285    0.319      0.319      Paused by player, Unpause by player
13   2:59:52.730    6:01:10.665    6:01:10.712    0.047                 Paused by changed dimension, Unpause by moved mouse
14   2:59:58.774    6:01:16.755    6:01:21.461    4.706      4.706      Paused by player, Unpause by player
15   2:59:59.024    6:01:21.700    6:04:11.436    169.736    169.736    Paused by player, Unpause by player
16   2:59:59.724    6:04:12.133    6:04:13.662    1.529      1.529      Paused by player, Unpause by player
17   3:00:00.274    6:04:14.215    6:04:14.367    0.152                 Paused by changed dimension, Unpause by rendered
18   3:00:16.976    6:04:31.066    6:04:31.104    0.038                 Paused by changed dimension, Unpause by changed look direction
19   3:00:17.776    6:04:31.837    6:04:36.558    4.721      4.721      Paused by player, Unpause by player
20   3:00:18.376    6:04:37.165    6:04:37.282    0.117                 Paused by changed dimension, Unpause by rendered
21   3:00:24.474    6:04:43.365    6:04:43.502    0.137                 Paused by changed dimension, Unpause by rendered
22   3:00:24.933    6:04:43.966    6:04:46.673    2.707      2.707      Paused by player, Unpause by player
23   3:00:24.983    6:04:46.714    6:04:46.798    0.084                 Paused by changed dimension, Unpause by changed look direction
24   3:00:32.937    6:04:54.716    6:04:54.802    0.086                 Paused by changed dimension, Unpause by rendered
25   3:00:32.987    6:04:54.817    6:04:54.894    0.077                 Paused by changed dimension, Unpause by rendered
26   3:02:16.772    6:06:38.658    6:06:41.768    3.110      3.110      Paused by player, Unpause by player
27   3:02:18.722    6:06:43.696    6:06:44.350    0.654      0.654      Paused by player, Unpause by player
28   3:02:19.472    6:06:45.069    6:06:46.114    1.045      1.045      Paused by player, Unpause by player
29   3:02:19.822    6:06:46.434    6:06:47.719    1.285      1.285      Paused by player, Unpause by player
30   3:02:20.172    6:06:48.055    6:06:48.876    0.821      0.821      Paused by player, Unpause by player
31   3:02:20.922    6:06:49.593    6:06:54.009    4.416      4.416      Paused by player, Unpause by player
32   3:02:30.372    6:07:03.456    6:07:04.019    0.563      0.563      Paused by player, Unpause by player
33   3:02:30.822    6:07:04.453    6:07:05.203    0.750      0.750      Paused by player, Unpause by player
34   3:02:31.222    6:07:05.584    6:07:06.948    1.364      1.364      Paused by player, Unpause by player
35   3:02:32.022    6:07:07.711    6:07:08.039    0.328      0.328      Paused by player, Unpause by player
36   3:02:32.672    6:07:08.671    6:07:09.456    0.785      0.785      Paused by player, Unpause by player
37   3:02:32.972    6:07:09.748    6:07:10.350    0.602      0.602      Paused by player, Unpause by player
38   3:02:33.922    6:07:11.293    6:07:14.923    3.630      3.630      Paused by player, Unpause by player
39   3:02:37.722    6:07:18.677    6:07:19.147    0.470      0.470      Paused by player, Unpause by player
40   3:02:38.172    6:07:19.583    6:07:20.015    0.432      0.432      Paused by player, Unpause by player
41   3:02:38.672    6:07:20.511    6:07:21.000    0.489      0.489      Paused by player, Unpause by player
42   3:02:55.772    6:07:38.064    6:07:38.163    0.099                 Paused by changed dimension, Unpause by rendered
43   3:02:55.773    6:07:38.169    6:07:38.252    0.083                 Paused by changed dimension, Unpause by rendered
0    3:03:00.212    6:07:42.679    6:08:10.382    27.703                Paused by player, Unpause by rendered
1    3:03:06.207    6:08:16.389    6:08:16.450    0.061                 Paused by changed dimension, Unpause by rendered
2    3:03:06.199    6:08:16.459    6:08:16.592    0.133                 Paused by changed dimension, Unpause by rendered
3    3:03:39.593    6:08:49.987    6:08:52.764    2.777      2.777      Paused by player, Unpause by player
4    3:05:10.443    6:10:23.615    6:10:54.800    31.185     31.185     Paused by player, Unpause by player
5    3:06:19.443    6:12:03.754    6:12:04.851    1.097      1.097      Paused by player, Unpause by player
6    3:06:20.043    6:12:05.408    6:12:07.119    1.711      1.711      Paused by player, Unpause by player
7    3:06:20.393    6:12:07.465    6:12:12.238    4.773      4.773      Paused by player, Unpause by player
8    3:06:21.243    6:12:13.062    6:12:26.280    13.218     13.218     Paused by player, Unpause by player
