Tick 77216(77118), Delay 55 ms, IGT 1:04:14.702, RTA 3:17:11.199-3:17:11.254
Tick 77450(77352), Delay 56 ms, IGT 1:04:26.402, RTA 3:17:22.902-3:17:22.958
Tick 77451(77353), Delay 42 ms, IGT 1:04:26.452, RTA 3:17:22.958-3:17:23.000
Tick 77513(77415), Delay 45 ms, IGT 1:04:29.552, RTA 3:17:26.054-3:17:26.099
Tick 77750(77652), Delay 712 ms, IGT 1:04:41.402, RTA 3:17:37.902-3:17:38.614
Tick 77821(77723), Delay 11700 ms, IGT 1:04:44.952, RTA 3:17:42.113-3:17:53.813
Tick 77841(77743), Delay 55 ms, IGT 1:04:45.952, RTA 3:17:54.761-3:17:54.816
Tick 78065(77967), Delay 55 ms, IGT 1:04:57.152, RTA 3:18:05.962-3:18:06.017
Tick 78099(78001), Delay 64025 ms, IGT 1:04:58.852, RTA 3:18:07.663-3:19:11.688
Tick 78148(78050), Delay 382 ms, IGT 1:05:01.302, RTA 3:19:14.087-3:19:14.469
Tick 78156(78058), Delay 306 ms, IGT 1:05:01.702, RTA 3:19:14.818-3:19:15.124
Tick 78166(78068), Delay 346 ms, IGT 1:05:02.202, RTA 3:19:15.575-3:19:15.921
Tick 78173(78075), Delay 221 ms, IGT 1:05:02.552, RTA 3:19:16.216-3:19:16.437
Tick 78187(78089), Delay 55 ms, IGT 1:05:03.252, RTA 3:19:17.083-3:19:17.138
Tick 78188(78090), Delay 257 ms, IGT 1:05:03.302, RTA 3:19:17.138-3:19:17.395
Tick 78194(78096), Delay 431 ms, IGT 1:05:03.602, RTA 3:19:17.648-3:19:18.079
Tick 78206(78108), Delay 56 ms, IGT 1:05:04.202, RTA 3:19:18.630-3:19:18.686
Tick 78207(78109), Delay 45 ms, IGT 1:05:04.252, RTA 3:19:18.686-3:19:18.731
Tick 78263(78165), Delay 61 ms, IGT 1:05:07.052, RTA 3:19:21.480-3:19:21.541
Tick 78264(78166), Delay 38 ms, IGT 1:05:07.102, RTA 3:19:21.541-3:19:21.579
Tick 78369(78271), Delay 26669 ms, IGT 1:05:12.352, RTA 3:19:26.781-3:19:53.450
Tick 78415(78317), Delay 45 ms, IGT 1:05:14.652, RTA 3:19:55.704-3:19:55.749
Tick 78537(78439), Delay 55 ms, IGT 1:05:20.752, RTA 3:20:01.799-3:20:01.854
Tick 78554(78456), Delay 56 ms, IGT 1:05:21.602, RTA 3:20:02.648-3:20:02.704
Tick 78555(78457), Delay 44 ms, IGT 1:05:21.652, RTA 3:20:02.704-3:20:02.748
Tick 78597(78499), Delay 1379 ms, IGT 1:05:23.752, RTA 3:20:04.802-3:20:06.181
Tick 78631(78533), Delay 664 ms, IGT 1:05:25.452, RTA 3:20:07.831-3:20:08.495
Tick 78665(78567), Delay 609 ms, IGT 1:05:27.152, RTA 3:20:10.145-3:20:10.754
Tick 78744(78646), Delay 45 ms, IGT 1:05:31.102, RTA 3:20:14.656-3:20:14.701
Tick 78851(78753), Delay 58 ms, IGT 1:05:36.452, RTA 3:20:20.001-3:20:20.059
Tick 78852(78754), Delay 43 ms, IGT 1:05:36.502, RTA 3:20:20.059-3:20:20.102
Tick 78923(78825), Delay 55 ms, IGT 1:05:40.052, RTA 3:20:23.601-3:20:23.656
Tick 78924(78826), Delay 2517 ms, IGT 1:05:40.102, RTA 3:20:23.656-3:20:26.173
Tick 78957(78859), Delay 1220 ms, IGT 1:05:41.752, RTA 3:20:27.774-3:20:28.994
Tick 78967(78869), Delay 743 ms, IGT 1:05:42.252, RTA 3:20:29.445-3:20:30.188
Tick 78975(78877), Delay 978 ms, IGT 1:05:42.652, RTA 3:20:30.538-3:20:31.516
Tick 78989(78891), Delay 55 ms, IGT 1:05:43.352, RTA 3:20:32.165-3:20:32.220
Tick 79034(78936), Delay 55 ms, IGT 1:05:45.602, RTA 3:20:34.415-3:20:34.470
Tick 79150(79052), Delay 55 ms, IGT 1:05:51.402, RTA 3:20:40.215-3:20:40.270
Tick 79302(79204), Delay 44 ms, IGT 1:05:59.002, RTA 3:20:47.822-3:20:47.866
Tick 79341(79243), Delay 44 ms, IGT 1:06:00.952, RTA 3:20:49.771-3:20:49.815
Tick 79525(79427), Delay 44 ms, IGT 1:06:10.152, RTA 3:20:58.971-3:20:59.015
Tick 79580(79482), Delay 55 ms, IGT 1:06:12.902, RTA 3:21:01.715-3:21:01.770
Tick 79736(79638), Delay 55 ms, IGT 1:06:20.702, RTA 3:21:09.515-3:21:09.570
Tick 80121(80023), Delay 45 ms, IGT 1:06:39.952, RTA 3:21:28.771-3:21:28.816
Tick 80143(80045), Delay 3006 ms, IGT 1:06:41.052, RTA 3:21:29.866-3:21:32.872
Tick 80180(80082), Delay 55 ms, IGT 1:06:42.902, RTA 3:21:34.673-3:21:34.728
Tick 80183(80085), Delay 45 ms, IGT 1:06:43.052, RTA 3:21:34.827-3:21:34.872
Tick 80550(80452), Delay 4184 ms, IGT 1:07:01.402, RTA 3:21:53.171-3:21:57.355
Tick 80611(80513), Delay 45 ms, IGT 1:07:04.452, RTA 3:22:00.358-3:22:00.403
Tick 80653(80555), Delay 56 ms, IGT 1:07:06.552, RTA 3:22:02.453-3:22:02.509
Tick 80654(80556), Delay 44 ms, IGT 1:07:06.602, RTA 3:22:02.509-3:22:02.553
Tick 80657(80559), Delay 43 ms, IGT 1:07:06.752, RTA 3:22:02.659-3:22:02.702
Tick 80730(80632), Delay 44 ms, IGT 1:07:10.402, RTA 3:22:06.308-3:22:06.352
Tick 80751(80653), Delay 55 ms, IGT 1:07:11.452, RTA 3:22:07.352-3:22:07.407
Tick 80810(80712), Delay 55 ms, IGT 1:07:14.402, RTA 3:22:10.301-3:22:10.356
Tick 80954(80856), Delay 55 ms, IGT 1:07:21.602, RTA 3:22:17.502-3:22:17.557
Tick 81047(80949), Delay 45 ms, IGT 1:07:26.252, RTA 3:22:22.158-3:22:22.203
Tick 81326(81228), Delay 55 ms, IGT 1:07:40.202, RTA 3:22:36.102-3:22:36.157
Tick 81587(81489), Delay 55 ms, IGT 1:07:53.252, RTA 3:22:49.151-3:22:49.206
Tick 81701(81603), Delay 56 ms, IGT 1:07:58.952, RTA 3:22:54.854-3:22:54.910
Tick 81702(81604), Delay 45 ms, IGT 1:07:59.002, RTA 3:22:54.910-3:22:54.955
Tick 81746(81648), Delay 524 ms, IGT 1:08:01.202, RTA 3:22:57.105-3:22:57.629
Tick 81755(81657), Delay 731 ms, IGT 1:08:01.652, RTA 3:22:58.030-3:22:58.761
Tick 81764(81666), Delay 713 ms, IGT 1:08:02.102, RTA 3:22:59.161-3:22:59.874
Tick 81775(81677), Delay 502 ms, IGT 1:08:02.652, RTA 3:23:00.375-3:23:00.877
Tick 81794(81696), Delay 318 ms, IGT 1:08:03.602, RTA 3:23:01.779-3:23:02.097
Tick 81803(81705), Delay 1209 ms, IGT 1:08:04.052, RTA 3:23:02.500-3:23:03.709
Tick 81953(81855), Delay 45 ms, IGT 1:08:11.552, RTA 3:23:11.164-3:23:11.209
Tick 82010(81912), Delay 55 ms, IGT 1:08:14.402, RTA 3:23:14.009-3:23:14.064
Tick 82012(81914), Delay 45 ms, IGT 1:08:14.502, RTA 3:23:14.114-3:23:14.159
Tick 82133(82035), Delay 55 ms, IGT 1:08:20.552, RTA 3:23:20.158-3:23:20.213
Tick 82173(82075), Delay 44 ms, IGT 1:08:22.552, RTA 3:23:22.164-3:23:22.208
Tick 82657(82559), Delay 55 ms, IGT 1:08:46.752, RTA 3:23:46.359-3:23:46.414
Tick 83372(83274), Delay 55 ms, IGT 1:09:22.502, RTA 3:24:22.109-3:24:22.164
Tick 83481(83383), Delay 56 ms, IGT 1:09:27.952, RTA 3:24:27.558-3:24:27.614
Tick 84186(84088), Delay 57 ms, IGT 1:10:03.202, RTA 3:25:02.808-3:25:02.865
Tick 84440(84342), Delay 55 ms, IGT 1:10:15.902, RTA 3:25:15.508-3:25:15.563
Tick 84468(84370), Delay 55 ms, IGT 1:10:17.302, RTA 3:25:16.908-3:25:16.963
Tick 85020(84922), Delay 56 ms, IGT 1:10:44.902, RTA 3:25:44.510-3:25:44.566
Tick 85021(84923), Delay 42 ms, IGT 1:10:44.952, RTA 3:25:44.566-3:25:44.608
Tick 85574(85476), Delay 188465 ms, IGT 1:11:12.602, RTA 3:26:12.210-3:29:20.675
Tick 85610(85512), Delay 41 ms, IGT 1:11:14.402, RTA 3:29:22.432-3:29:22.473
Tick 85691(85593), Delay 3420 ms, IGT 1:11:18.452, RTA 3:29:26.474-3:29:29.894
Tick 85699(85601), Delay 55 ms, IGT 1:11:18.852, RTA 3:29:30.243-3:29:30.298
Tick 85779(85681), Delay 56 ms, IGT 1:11:22.852, RTA 3:29:34.243-3:29:34.299
Tick 85780(85682), Delay 44 ms, IGT 1:11:22.902, RTA 3:29:34.299-3:29:34.343
Tick 85797(85699), Delay 55 ms, IGT 1:11:23.752, RTA 3:29:35.143-3:29:35.198
Tick 85845(85747), Delay 56 ms, IGT 1:11:26.152, RTA 3:29:37.545-3:29:37.601
Tick 85846(85748), Delay 43 ms, IGT 1:11:26.202, RTA 3:29:37.601-3:29:37.644
Tick 85959(85861), Delay 44 ms, IGT 1:11:31.852, RTA 3:29:43.251-3:29:43.295
Tick 85989(85891), Delay 45 ms, IGT 1:11:33.352, RTA 3:29:44.748-3:29:44.793
Tick 86157(86059), Delay 55 ms, IGT 1:11:41.752, RTA 3:29:53.143-3:29:53.198
Tick 86239(86141), Delay 55 ms, IGT 1:11:45.852, RTA 3:29:57.244-3:29:57.299
Tick 86359(86261), Delay 45 ms, IGT 1:11:51.852, RTA 3:30:03.249-3:30:03.294
Tick 86753(86655), Delay 55 ms, IGT 1:12:11.552, RTA 3:30:22.943-3:30:22.998
Tick 86754(86656), Delay 45 ms, IGT 1:12:11.602, RTA 3:30:22.998-3:30:23.043
Tick 86759(86661), Delay 45 ms, IGT 1:12:11.852, RTA 3:30:23.248-3:30:23.293
Tick 86947(86848), Delay 400 ms, IGT 1:12:21.202, RTA 3:30:32.644-3:30:33.044
Tick 86948(86848), Delay 86460 ms, IGT 1:12:21.202, RTA 3:30:33.044-3:31:59.504
Tick 86949(86849), Delay 83 ms, IGT 1:12:21.216, RTA 3:31:59.504-3:31:59.587
Tick 86950(86850), Delay 1 ms, IGT 1:12:21.266, RTA 3:31:59.587-3:31:59.588
Tick 86951(86851), Delay 45 ms, IGT 1:12:21.316, RTA 3:31:59.588-3:31:59.633
Tick 86956(86856), Delay 55 ms, IGT 1:12:21.566, RTA 3:31:59.831-3:31:59.886
Tick 86994(86894), Delay 59 ms, IGT 1:12:23.466, RTA 3:32:01.732-3:32:01.791
Tick 86995(86895), Delay 39 ms, IGT 1:12:23.516, RTA 3:32:01.791-3:32:01.830
Tick 87045(86945), Delay 30708 ms, IGT 1:12:26.016, RTA 3:32:04.281-3:32:34.989
Tick 87054(86954), Delay 89 ms, IGT 1:12:26.466, RTA 3:32:35.393-3:32:35.482
Tick 87055(86955), Delay 9 ms, IGT 1:12:26.516, RTA 3:32:35.482-3:32:35.491
Tick 87066(86966), Delay 55 ms, IGT 1:12:27.066, RTA 3:32:35.989-3:32:36.044
Tick 87299(87199), Delay 62 ms, IGT 1:12:38.716, RTA 3:32:47.643-3:32:47.705
Tick 87300(87200), Delay 37 ms, IGT 1:12:38.766, RTA 3:32:47.705-3:32:47.742
Tick 87301(87201), Delay 62 ms, IGT 1:12:38.816, RTA 3:32:47.742-3:32:47.804
Tick 87302(87202), Delay 57 ms, IGT 1:12:38.866, RTA 3:32:47.804-3:32:47.861
Tick 87303(87203), Delay 31 ms, IGT 1:12:38.916, RTA 3:32:47.861-3:32:47.892
Tick 87304(87204), Delay 60 ms, IGT 1:12:38.966, RTA 3:32:47.892-3:32:47.952
Tick 87305(87205), Delay 39 ms, IGT 1:12:39.016, RTA 3:32:47.952-3:32:47.991
Tick 87306(87206), Delay 62 ms, IGT 1:12:39.066, RTA 3:32:47.991-3:32:48.053
Tick 87307(87207), Delay 62 ms, IGT 1:12:39.116, RTA 3:32:48.053-3:32:48.115
Tick 87308(87208), Delay 31 ms, IGT 1:12:39.166, RTA 3:32:48.115-3:32:48.146
Tick 87310(87210), Delay 62 ms, IGT 1:12:39.266, RTA 3:32:48.192-3:32:48.254
Tick 87311(87211), Delay 61 ms, IGT 1:12:39.316, RTA 3:32:48.254-3:32:48.315
Tick 87312(87212), Delay 31 ms, IGT 1:12:39.366, RTA 3:32:48.315-3:32:48.346
Tick 87313(87213), Delay 61 ms, IGT 1:12:39.416, RTA 3:32:48.346-3:32:48.407
Tick 87314(87214), Delay 60 ms, IGT 1:12:39.466, RTA 3:32:48.407-3:32:48.467
Tick 87315(87215), Delay 31 ms, IGT 1:12:39.516, RTA 3:32:48.467-3:32:48.498
Tick 87316(87216), Delay 61 ms, IGT 1:12:39.566, RTA 3:32:48.498-3:32:48.559
Tick 87317(87217), Delay 30 ms, IGT 1:12:39.616, RTA 3:32:48.559-3:32:48.589
Tick 87318(87218), Delay 64 ms, IGT 1:12:39.666, RTA 3:32:48.589-3:32:48.653
Tick 87319(87219), Delay 63 ms, IGT 1:12:39.716, RTA 3:32:48.653-3:32:48.716
Tick 87320(87220), Delay 30 ms, IGT 1:12:39.766, RTA 3:32:48.716-3:32:48.746
Tick 87321(87221), Delay 43 ms, IGT 1:12:39.816, RTA 3:32:48.746-3:32:48.789
Tick 87323(87223), Delay 61 ms, IGT 1:12:39.916, RTA 3:32:48.840-3:32:48.901
Tick 87324(87224), Delay 59 ms, IGT 1:12:39.966, RTA 3:32:48.901-3:32:48.960
Tick 87325(87225), Delay 32 ms, IGT 1:12:40.016, RTA 3:32:48.960-3:32:48.992
Tick 87326(87226), Delay 61 ms, IGT 1:12:40.066, RTA 3:32:48.992-3:32:49.053
Tick 87327(87227), Delay 38 ms, IGT 1:12:40.116, RTA 3:32:49.053-3:32:49.091
Tick 87328(87228), Delay 61 ms, IGT 1:12:40.166, RTA 3:32:49.091-3:32:49.152
Tick 87329(87229), Delay 59 ms, IGT 1:12:40.216, RTA 3:32:49.152-3:32:49.211
Tick 87330(87230), Delay 32 ms, IGT 1:12:40.266, RTA 3:32:49.211-3:32:49.243
Tick 87331(87231), Delay 60 ms, IGT 1:12:40.316, RTA 3:32:49.243-3:32:49.303
Tick 87332(87232), Delay 58 ms, IGT 1:12:40.366, RTA 3:32:49.303-3:32:49.361
Tick 87333(87233), Delay 30 ms, IGT 1:12:40.416, RTA 3:32:49.361-3:32:49.391
Tick 87334(87234), Delay 60 ms, IGT 1:12:40.466, RTA 3:32:49.391-3:32:49.451
Tick 87335(87235), Delay 60 ms, IGT 1:12:40.516, RTA 3:32:49.451-3:32:49.511
Tick 87336(87236), Delay 30 ms, IGT 1:12:40.566, RTA 3:32:49.511-3:32:49.541
Tick 87337(87237), Delay 63 ms, IGT 1:12:40.616, RTA 3:32:49.541-3:32:49.604
Tick 87338(87238), Delay 57 ms, IGT 1:12:40.666, RTA 3:32:49.604-3:32:49.661
Tick 87339(87239), Delay 33 ms, IGT 1:12:40.716, RTA 3:32:49.661-3:32:49.694
Tick 87340(87240), Delay 61 ms, IGT 1:12:40.766, RTA 3:32:49.694-3:32:49.755
Tick 87341(87241), Delay 61 ms, IGT 1:12:40.816, RTA 3:32:49.755-3:32:49.816
Tick 87342(87242), Delay 31 ms, IGT 1:12:40.866, RTA 3:32:49.816-3:32:49.847
Tick 87343(87243), Delay 60 ms, IGT 1:12:40.916, RTA 3:32:49.847-3:32:49.907
Tick 87345(87245), Delay 32 ms, IGT 1:12:41.016, RTA 3:32:49.960-3:32:49.992
Tick 87346(87246), Delay 61 ms, IGT 1:12:41.066, RTA 3:32:49.992-3:32:50.053
Tick 87347(87247), Delay 58 ms, IGT 1:12:41.116, RTA 3:32:50.053-3:32:50.111
Tick 87348(87248), Delay 30 ms, IGT 1:12:41.166, RTA 3:32:50.111-3:32:50.141
Tick 87349(87249), Delay 62 ms, IGT 1:12:41.216, RTA 3:32:50.141-3:32:50.203
Tick 87350(87250), Delay 58 ms, IGT 1:12:41.266, RTA 3:32:50.203-3:32:50.261
Tick 87351(87251), Delay 31 ms, IGT 1:12:41.316, RTA 3:32:50.261-3:32:50.292
Tick 87352(87252), Delay 61 ms, IGT 1:12:41.366, RTA 3:32:50.292-3:32:50.353
Tick 87353(87253), Delay 36 ms, IGT 1:12:41.416, RTA 3:32:50.353-3:32:50.389
Tick 87427(87327), Delay 92 ms, IGT 1:12:45.116, RTA 3:32:54.040-3:32:54.132
Tick 87428(87328), Delay 8 ms, IGT 1:12:45.166, RTA 3:32:54.132-3:32:54.140
Tick 87744(87644), Delay 70 ms, IGT 1:13:00.966, RTA 3:33:09.889-3:33:09.959
Tick 87745(87645), Delay 31 ms, IGT 1:13:01.016, RTA 3:33:09.959-3:33:09.990
Tick 89275(89175), Delay 26483 ms, IGT 1:14:17.516, RTA 3:34:26.439-3:34:52.922
Tick 89763(89663), Delay 1959 ms, IGT 1:14:41.916, RTA 3:35:17.272-3:35:19.231
Tick 89840(89740), Delay 1872 ms, IGT 1:14:45.766, RTA 3:35:23.032-3:35:24.904
Tick 90395(90295), Delay 56 ms, IGT 1:15:13.516, RTA 3:35:52.605-3:35:52.661
Tick 90396(90296), Delay 65 ms, IGT 1:15:13.566, RTA 3:35:52.661-3:35:52.726
Tick 90397(90297), Delay 31 ms, IGT 1:15:13.616, RTA 3:35:52.726-3:35:52.757
Tick 90399(90299), Delay 61 ms, IGT 1:15:13.716, RTA 3:35:52.811-3:35:52.872
Tick 90400(90300), Delay 31 ms, IGT 1:15:13.766, RTA 3:35:52.872-3:35:52.903
Tick 90401(90301), Delay 58 ms, IGT 1:15:13.816, RTA 3:35:52.903-3:35:52.961
Tick 90402(90302), Delay 61 ms, IGT 1:15:13.866, RTA 3:35:52.961-3:35:53.022
Tick 90403(90303), Delay 62 ms, IGT 1:15:13.916, RTA 3:35:53.022-3:35:53.084
Tick 90404(90304), Delay 26 ms, IGT 1:15:13.966, RTA 3:35:53.084-3:35:53.110
Tick 90405(90305), Delay 63 ms, IGT 1:15:14.016, RTA 3:35:53.110-3:35:53.173
Tick 90406(90306), Delay 31 ms, IGT 1:15:14.066, RTA 3:35:53.173-3:35:53.204
Tick 90407(90307), Delay 62 ms, IGT 1:15:14.116, RTA 3:35:53.204-3:35:53.266
Tick 90408(90308), Delay 61 ms, IGT 1:15:14.166, RTA 3:35:53.266-3:35:53.327
Tick 90409(90309), Delay 31 ms, IGT 1:15:14.216, RTA 3:35:53.327-3:35:53.358
Tick 90410(90310), Delay 60 ms, IGT 1:15:14.266, RTA 3:35:53.358-3:35:53.418
Tick 90411(90311), Delay 61 ms, IGT 1:15:14.316, RTA 3:35:53.418-3:35:53.479
Tick 90412(90312), Delay 30 ms, IGT 1:15:14.366, RTA 3:35:53.479-3:35:53.509
Tick 90413(90313), Delay 61 ms, IGT 1:15:14.416, RTA 3:35:53.509-3:35:53.570
Tick 90414(90314), Delay 61 ms, IGT 1:15:14.466, RTA 3:35:53.570-3:35:53.631
Tick 90415(90315), Delay 31 ms, IGT 1:15:14.516, RTA 3:35:53.631-3:35:53.662
Tick 90416(90316), Delay 65 ms, IGT 1:15:14.566, RTA 3:35:53.662-3:35:53.727
Tick 90417(90317), Delay 30 ms, IGT 1:15:14.616, RTA 3:35:53.727-3:35:53.757
Tick 90418(90318), Delay 61 ms, IGT 1:15:14.666, RTA 3:35:53.757-3:35:53.818
Tick 90419(90319), Delay 62 ms, IGT 1:15:14.716, RTA 3:35:53.818-3:35:53.880
Tick 90420(90320), Delay 30 ms, IGT 1:15:14.766, RTA 3:35:53.880-3:35:53.910
Tick 90421(90321), Delay 60 ms, IGT 1:15:14.816, RTA 3:35:53.910-3:35:53.970
Tick 90422(90322), Delay 61 ms, IGT 1:15:14.866, RTA 3:35:53.970-3:35:54.031
Tick 90423(90323), Delay 32 ms, IGT 1:15:14.916, RTA 3:35:54.031-3:35:54.063
Tick 90425(90325), Delay 61 ms, IGT 1:15:15.016, RTA 3:35:54.110-3:35:54.171
Tick 90426(90326), Delay 62 ms, IGT 1:15:15.066, RTA 3:35:54.171-3:35:54.233
Tick 90427(90327), Delay 31 ms, IGT 1:15:15.116, RTA 3:35:54.233-3:35:54.264
Tick 90429(90329), Delay 62 ms, IGT 1:15:15.216, RTA 3:35:54.311-3:35:54.373
Tick 90430(90330), Delay 31 ms, IGT 1:15:15.266, RTA 3:35:54.373-3:35:54.404
Tick 90431(90331), Delay 62 ms, IGT 1:15:15.316, RTA 3:35:54.404-3:35:54.466
Tick 90432(90332), Delay 60 ms, IGT 1:15:15.366, RTA 3:35:54.466-3:35:54.526
Tick 90433(90333), Delay 30 ms, IGT 1:15:15.416, RTA 3:35:54.526-3:35:54.556
Tick 90434(90334), Delay 62 ms, IGT 1:15:15.466, RTA 3:35:54.556-3:35:54.618
Tick 90435(90335), Delay 61 ms, IGT 1:15:15.516, RTA 3:35:54.618-3:35:54.679
Tick 90436(90336), Delay 34 ms, IGT 1:15:15.566, RTA 3:35:54.679-3:35:54.713
Tick 90437(90337), Delay 62 ms, IGT 1:15:15.616, RTA 3:35:54.713-3:35:54.775
Tick 90438(90338), Delay 30 ms, IGT 1:15:15.666, RTA 3:35:54.775-3:35:54.805
Tick 90439(90339), Delay 62 ms, IGT 1:15:15.716, RTA 3:35:54.805-3:35:54.867
Tick 90440(90340), Delay 61 ms, IGT 1:15:15.766, RTA 3:35:54.867-3:35:54.928
Tick 90441(90341), Delay 31 ms, IGT 1:15:15.816, RTA 3:35:54.928-3:35:54.959
Tick 90442(90342), Delay 61 ms, IGT 1:15:15.866, RTA 3:35:54.959-3:35:55.020
Tick 90443(90343), Delay 40 ms, IGT 1:15:15.916, RTA 3:35:55.020-3:35:55.060
Tick 90445(90345), Delay 62 ms, IGT 1:15:16.016, RTA 3:35:55.109-3:35:55.171
Tick 90446(90346), Delay 33 ms, IGT 1:15:16.066, RTA 3:35:55.171-3:35:55.204
Tick 90448(90348), Delay 55 ms, IGT 1:15:16.166, RTA 3:35:55.257-3:35:55.312
Tick 90449(90349), Delay 44 ms, IGT 1:15:16.216, RTA 3:35:55.312-3:35:55.356
Tick 91655(91555), Delay 57 ms, IGT 1:16:16.516, RTA 3:36:55.604-3:36:55.661
Tick 91656(91556), Delay 62 ms, IGT 1:16:16.566, RTA 3:36:55.661-3:36:55.723
Tick 91657(91557), Delay 31 ms, IGT 1:16:16.616, RTA 3:36:55.723-3:36:55.754
Tick 91658(91558), Delay 57 ms, IGT 1:16:16.666, RTA 3:36:55.754-3:36:55.811
Tick 91659(91559), Delay 61 ms, IGT 1:16:16.716, RTA 3:36:55.811-3:36:55.872
Tick 91660(91560), Delay 61 ms, IGT 1:16:16.766, RTA 3:36:55.872-3:36:55.933
Tick 91661(91561), Delay 28 ms, IGT 1:16:16.816, RTA 3:36:55.933-3:36:55.961
Tick 91662(91562), Delay 61 ms, IGT 1:16:16.866, RTA 3:36:55.961-3:36:56.022
Tick 91663(91563), Delay 61 ms, IGT 1:16:16.916, RTA 3:36:56.022-3:36:56.083
Tick 91664(91564), Delay 27 ms, IGT 1:16:16.966, RTA 3:36:56.083-3:36:56.110
Tick 91665(91565), Delay 43 ms, IGT 1:16:17.016, RTA 3:36:56.110-3:36:56.153
Tick 91768(91668), Delay 1985 ms, IGT 1:16:22.166, RTA 3:37:01.254-3:37:03.239
Tick 92156(92056), Delay 55 ms, IGT 1:16:41.566, RTA 3:37:22.589-3:37:22.644
Tick 92157(92057), Delay 63 ms, IGT 1:16:41.616, RTA 3:37:22.644-3:37:22.707
Tick 92158(92058), Delay 60 ms, IGT 1:16:41.666, RTA 3:37:22.707-3:37:22.767
Tick 92159(92059), Delay 31 ms, IGT 1:16:41.716, RTA 3:37:22.767-3:37:22.798
Tick 92160(92060), Delay 62 ms, IGT 1:16:41.766, RTA 3:37:22.798-3:37:22.860
Tick 92161(92061), Delay 30 ms, IGT 1:16:41.816, RTA 3:37:22.860-3:37:22.890
Tick 92162(92062), Delay 61 ms, IGT 1:16:41.866, RTA 3:37:22.890-3:37:22.951
Tick 92163(92063), Delay 58 ms, IGT 1:16:41.916, RTA 3:37:22.951-3:37:23.009
Tick 92164(92064), Delay 32 ms, IGT 1:16:41.966, RTA 3:37:23.009-3:37:23.041
Tick 92165(92065), Delay 61 ms, IGT 1:16:42.016, RTA 3:37:23.041-3:37:23.102
Tick 92166(92066), Delay 61 ms, IGT 1:16:42.066, RTA 3:37:23.102-3:37:23.163
Tick 92167(92067), Delay 31 ms, IGT 1:16:42.116, RTA 3:37:23.163-3:37:23.194
Tick 92169(92069), Delay 61 ms, IGT 1:16:42.216, RTA 3:37:23.243-3:37:23.304
Tick 92170(92070), Delay 58 ms, IGT 1:16:42.266, RTA 3:37:23.304-3:37:23.362
Tick 92171(92071), Delay 33 ms, IGT 1:16:42.316, RTA 3:37:23.362-3:37:23.395
Tick 92172(92072), Delay 61 ms, IGT 1:16:42.366, RTA 3:37:23.395-3:37:23.456
Tick 92173(92073), Delay 55 ms, IGT 1:16:42.416, RTA 3:37:23.456-3:37:23.511
Tick 92174(92074), Delay 31 ms, IGT 1:16:42.466, RTA 3:37:23.511-3:37:23.542
Tick 92175(92075), Delay 62 ms, IGT 1:16:42.516, RTA 3:37:23.542-3:37:23.604
Tick 92176(92076), Delay 57 ms, IGT 1:16:42.566, RTA 3:37:23.604-3:37:23.661
Tick 92177(92077), Delay 34 ms, IGT 1:16:42.616, RTA 3:37:23.661-3:37:23.695
Tick 92178(92078), Delay 61 ms, IGT 1:16:42.666, RTA 3:37:23.695-3:37:23.756
Tick 92179(92079), Delay 55 ms, IGT 1:16:42.716, RTA 3:37:23.756-3:37:23.811
Tick 92180(92080), Delay 31 ms, IGT 1:16:42.766, RTA 3:37:23.811-3:37:23.842
Tick 92181(92081), Delay 62 ms, IGT 1:16:42.816, RTA 3:37:23.842-3:37:23.904
Tick 92182(92082), Delay 57 ms, IGT 1:16:42.866, RTA 3:37:23.904-3:37:23.961
Tick 92183(92083), Delay 31 ms, IGT 1:16:42.916, RTA 3:37:23.961-3:37:23.992
Tick 92185(92085), Delay 61 ms, IGT 1:16:43.016, RTA 3:37:24.041-3:37:24.102
Tick 92186(92086), Delay 40 ms, IGT 1:16:43.066, RTA 3:37:24.102-3:37:24.142
Tick 92187(92087), Delay 60 ms, IGT 1:16:43.116, RTA 3:37:24.142-3:37:24.202
Tick 92188(92088), Delay 58 ms, IGT 1:16:43.166, RTA 3:37:24.202-3:37:24.260
Tick 92189(92089), Delay 32 ms, IGT 1:16:43.216, RTA 3:37:24.260-3:37:24.292
Tick 92190(92090), Delay 61 ms, IGT 1:16:43.266, RTA 3:37:24.292-3:37:24.353
Tick 92191(92091), Delay 58 ms, IGT 1:16:43.316, RTA 3:37:24.353-3:37:24.411
Tick 92192(92092), Delay 32 ms, IGT 1:16:43.366, RTA 3:37:24.411-3:37:24.443
Tick 92193(92093), Delay 61 ms, IGT 1:16:43.416, RTA 3:37:24.443-3:37:24.504
Tick 92194(92094), Delay 57 ms, IGT 1:16:43.466, RTA 3:37:24.504-3:37:24.561
Tick 92195(92095), Delay 31 ms, IGT 1:16:43.516, RTA 3:37:24.561-3:37:24.592
Tick 92196(92096), Delay 61 ms, IGT 1:16:43.566, RTA 3:37:24.592-3:37:24.653
Tick 92197(92097), Delay 58 ms, IGT 1:16:43.616, RTA 3:37:24.653-3:37:24.711
Tick 92198(92098), Delay 32 ms, IGT 1:16:43.666, RTA 3:37:24.711-3:37:24.743
Tick 92199(92099), Delay 61 ms, IGT 1:16:43.716, RTA 3:37:24.743-3:37:24.804
Tick 92200(92100), Delay 57 ms, IGT 1:16:43.766, RTA 3:37:24.804-3:37:24.861
